"Medicine Name","Price","Is Prescription Required?","Quantity","Manufacturer","Image URL"
"ESCIGRESS CZ 0.5MG/10MG TABLET","₹120","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/hx2gxivwmeoxxxsc1hix.png"
"ESOGRESS 20MG TABLET","₹56","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/09f05d132ee241bda32632d78c47f906.jpg"
"ETIBLISS 0.5MG TABLET","₹56","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/hx2gxivwmeoxxxsc1hix.png"
"FAXAPIX 2.5MG TABLET","₹123","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/4f56ac22d9d146738f9f18cdbeff2479.jpg"
"FAXAPIX 5MG TABLET","₹203","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/1741308d1f3744e1b676ed2ce0028845.jpg"
"FEXOPRAM 0.125MG TABLET","₹37","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/hx2gxivwmeoxxxsc1hix.png"
"FLUTRAMELI 0.5MG/10MG TABLET","₹92","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/hx2gxivwmeoxxxsc1hix.png"
"HEBEXR 10 TABLET","₹445","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/hx2gxivwmeoxxxsc1hix.png"
"IMEZEMIC 1000 TABLET","₹157","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/52952f3830124ef68d7661bd9f51b82b.jpg"
"IMPULOG TABLET","₹410","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/de77a1caf4ef4e3e95d15e49d3a4158d.jpg"
"IMPUROSE 5 TABLET","₹95","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/430f82be9c7b4e579cfc1bfde21b9665.jpg"
"IMPUROSE F 160MG/10MG TABLET","₹210","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/aec5e0555d3f4f2eae70d1f70d04226a.jpg"
"LAFORMIN GD FORTE 10MG/2MG/1000MG TABLET ER","₹167","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/hx2gxivwmeoxxxsc1hix.png"
"LAFORMIN GP 1MG TABLET","₹94","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/999c0143577d47e987fb5f968238ca5f.jpg"
"LAFORMIN-G FORTE 2MG/1000MG TABLET","₹158","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/5386a184b4f6475a8a70a36b31daed0e.jpg"
"LAREGAB NT 100MG/10MG TABLET","₹145","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/hx2gxivwmeoxxxsc1hix.png"
"LAREGAB NT TABLET","₹430","1","15","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/8fa6521f4fce45849d8b702a233f5741.jpg"
"LAREGAB-AT TABLET","₹254","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/lcyv0593sgwepnh7q2lv.jpg"
"LARENTINE 5 TABLET","₹107","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/flkbn9mrbocxxqjfjha5.jpg"
"LARENTINE D 5MG/10MG TABLET","₹231","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/5b064d31fb624d8aae0bb4760ada5bc8.jpg"
"LARENTINE D 5MG/5MG TABLET","₹150","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/350949e034ab40719bf234ba2906b356.jpg"
"LASMIDIREN 50MG TABLET","₹232","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/hx2gxivwmeoxxxsc1hix.png"
"LEPTOMATE 25 TABLET","₹49","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/541f34aecf7c44a287af14b4d3e7a2b5.jpg"
"LEPTOMATE 50 TABLET","₹90","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/srfezzut6awzeqmvy42f.jpg"
"LEVIGRESS 750 TABLET","₹199","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/91288cbc8e85488da6c6ef6fb5eee9a0.jpg"
"LINAHENZ 5MG TABLET","₹173","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/63eff86486cb443d946dac3af2ee16c7.jpg"
"LINAHENZ M 500MG/2.5MG TABLET","₹138","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/541fd820db56441cb0bbfec049b93241.jpg"
"LOBACHEK 5MG TABLET","₹57","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/hx2gxivwmeoxxxsc1hix.png"
"METHOSAM 200 TABLET","₹485","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/516726019cbb4549a637170332f68d6e.jpg"
"MONTEGRESS AL 10MG/5MG/200MG TABLET","₹159","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/hx2gxivwmeoxxxsc1hix.png"
"MONTEGRESS FX 10MG/120MG TABLET","₹201","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/caf6c73a02e0486d932250c79af1cc7e.jpg"
"MONTEGRESS-XL TABLET SR","₹233","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/0ecef83e55ad4e3ab6899f663e253b33.jpg"
"OLAGRESS 7.5MG TABLET MD","₹49","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/hx2gxivwmeoxxxsc1hix.png"
"OLAGRESS 7.5MG TABLET MD","₹49","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/hx2gxivwmeoxxxsc1hix.png"
"PBREN 150MG TABLET SR","₹210","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/hx2gxivwmeoxxxsc1hix.png"
"PERITO 250MG TABLET","₹14","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/hx2gxivwmeoxxxsc1hix.png"
"PEXOPRAM 0.25MG TABLET","₹92","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/9c3b06811f5543a199ef097a0363c294.jpg"
"PEXOPRAM 1MG TABLET","₹177","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/773ce1ac9e8542a1b47f35c18726c2c1.jpg"
"PEXOPRAM 1MG TABLET","₹177","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/773ce1ac9e8542a1b47f35c18726c2c1.jpg"
"PIDOTIMUNE 400 TABLET","₹271","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/5e07e28865514374a1c9fdb207e2f712.jpg"
"PRAXOHENZ CR 25MG TABLET","₹268","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/e5eebc89077047c6b90393f7efaa13f2.jpg"
"QUETIGRESS 200MG TABLET SR","₹156","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/8eabc525020d4743978c1f0c7e91ba72.jpg"
"QUETIGRESS 300MG TABLET","₹150","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/hx2gxivwmeoxxxsc1hix.png"
"QUETIGRESS 300MG TABLET","₹150","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/hx2gxivwmeoxxxsc1hix.png"
"QUETIGRESS 50 TABLET","₹70","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/dq6umgiw8yemajpoeb1k.jpg"
"RAMLAREN 5MCG TABLET","₹637","1","15","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/bcadaaa54b4e44a7b901b5a4fe23e159.jpg"
"REBEAT 10MG TABLET","₹89","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/hx2gxivwmeoxxxsc1hix.png"
"REBEAT 2.5MG TABLET","₹54","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/uvapcsvbzzojdhco0xnk.jpg"
"REBEAT 5MG TABLET","₹75","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/d8vsxcoiema95tbiy0ca.jpg"
"RELMISART 80MG TABLET","₹90","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/hx2gxivwmeoxxxsc1hix.png"
"RELMISART H 80MG/12.5MG TABLET","₹155","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/hx2gxivwmeoxxxsc1hix.png"
"RENOLOG-DS TABLET","₹1056","1","15","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/01ef22ea1f4641b3a357da718f5019af.jpg"
"RENOPRESS-XL 2.5 TABLET","₹96","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/1760edd253e746fa938c2b9820031d53.jpg"
"RENOPRESS-XL 5 TABLET","₹130","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/38c78e7e7cdd46109033ece26cda9902.jpg"
"RIFAXIGRESS 400 TABLET","₹352","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/30425018b7284c578092df3fc1dd6e24.jpg"
"ROFLUREN TABLET","₹126","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/hx2gxivwmeoxxxsc1hix.png"
"ROSLAREN B 180MG/10MG TABLET","₹271","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/hx2gxivwmeoxxxsc1hix.png"
"ROSLAREN-F 10 TABLET","₹210","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/gggvigutibdvotaabyfi.jpg"
"SACULYSIN 97MG/103MG TABLET","₹295","1","7","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/fde6670ea8ee407ca8148f581bf95fa7.jpg"
"SEGERA ER 40 TABLET","₹140","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/idheuoiijjldstmxwd1e.jpg"
"SERTAGRESS 25MG TABLET","₹58","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/2e594e28572d4d25ba223657c102f3ce.jpg"
"SEVLAREN 400 TABLET","₹241","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/biixvk5xmfg0qsagq3tp.jpg"
"SILAGRESS 100MG TABLET","₹99","1","4","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/hx2gxivwmeoxxxsc1hix.png"
"SILOHIGH 8MG TABLET","₹288","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/hx2gxivwmeoxxxsc1hix.png"
"SITAHENZ 100MG TABLET","₹166","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/8075f877d1314d5d8f01d9c5a751f20e.jpg"
"SITAHENZ G 100MG/2MG TABLET","₹310","1","15","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/hx2gxivwmeoxxxsc1hix.png"
"SITAHENZ G1 TABLET","₹278","1","15","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/90d7ae7ca5f2467ead5a21fb50b18838.jpg"
"SITAHENZ M 100MG/1000MG TABLET","₹185","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/hx2gxivwmeoxxxsc1hix.png"
"SITAHENZ MQ 50MG/1000MG TABLET","₹208","1","15","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/6b5b88a6f29d41c99edb1daff3281557.jpg"
"SOBIREN 500MG TABLET","₹38","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/6fa4d473d8a746128f43055f45ca0476.jpg"
"STAHA 5MG TABLET","₹273","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/3c7394806e384800a2d108bf3ecea28f.jpg"
"TAMEPRO 100MG TABLET","₹90","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/hx2gxivwmeoxxxsc1hix.png"
"TELMODOR 80MG TABLET","₹96","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/hx2gxivwmeoxxxsc1hix.png"
"TELMODOR B 2.5MG/40MG TABLET","₹110","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/hx2gxivwmeoxxxsc1hix.png"
"TELMODOR C 40MG/6.25MG TABLET","₹75","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/hx2gxivwmeoxxxsc1hix.png"
"TELMODOR M 40MG/25MG TABLET","₹137","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/hx2gxivwmeoxxxsc1hix.png"
"TENLIGRESS-M 1000MG/20MG TABLET","₹150","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/00829b4ba8154b1e9771da0d9d5f3f5f.jpg"
"TENLIGRESS-M 500 TABLET SR","₹144","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/z7x4zjsj32fdesfmc4rl.jpg"
"TOFAHENZ 5MG TABLET","₹487","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/37ae757cd5324d62bcdfeae2d80f2c3d.jpg"
"TORVIGRESS 100 TABLET","₹186","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/c4695f71025942b9941704374e782b9f.jpg"
"TORVIGRESS 40 TABLET","₹76","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/33cf951df3a744cda3de98ba7ce7d901.jpg"
"TRANEXAREN 500MG/250MG TABLET","₹427","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/856c2e6e0d6b4edfbda528020535e3fe.jpg"
"VALGRESS-CR 300 TABLET","₹62","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/ns946k3fvviutlmvqmju.jpg"
"VICEMIC D 5MG/100MG TABLET SR","₹159","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/hx2gxivwmeoxxxsc1hix.png"
"VICEMIC OD 100MG TABLET","₹138","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/hx2gxivwmeoxxxsc1hix.png"
"VICEMIC OD 100MG TABLET","₹138","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/hx2gxivwmeoxxxsc1hix.png"
"VICEMIC ODM TABLET 10MG/500MG/100MG","₹213","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/hx2gxivwmeoxxxsc1hix.png"
"VICEMIC P 15MG/50MG TABLET","₹166","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/hx2gxivwmeoxxxsc1hix.png"
"VICEMIC TABLET","₹149","1","15","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/4e683ea17bc84b14b929b5d1ba8e90b6.jpg"
"VICEMIC-M 500 TABLET","₹150","1","15","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/37849528aed847599c253fc95ebadafd.jpg"
"VOGLIGRESS 0.2MG TABLET","₹105","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/f76c8f0db9bb411e96cbc39eae3b5251.jpeg"
"VOGLIGRESS-M 0.3MG TABLET","₹128","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/ec707beb8ebc4a6b94bd367d4b3e35a6.jpg"
"XBAREN 600MG TABLET","₹220","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/d5c00617976d45b6958c6f5a6f3c87cb.jpg"
"XIMOREN 250 TABLET","₹179","1","4","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/dcbf4c99d5214a5fb3bdb557186d4a9a.jpg"
"ZINEPRA 10 TABLET SR","₹136","1","10","LA RENON HEALTHCARE PVT LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/azml05szm7k5cimojnxo.jpg"
"ACIMOL 100MG/325MG TABLET","₹35","1","10","LEEFORD HEALTHCARE LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/74a985d2d5484020906ab0e8f5b87963.jpg"
"ACIMOL-FORTE TABLET","₹79","1","10","LEEFORD HEALTHCARE LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/7c9b243b97ff49da8c1b836e6a124a72.jpg"
"ACTIHAIR PLUS TABLET","₹126","1","10","LEEFORD HEALTHCARE LTD","https://onemg.gumlet.io/a_ignore,w_380,h_380,c_fit,q_auto,f_auto/8481028e58fc4b6c981a73f28ffa5b91.jpg"
